id	state	year	spend	population	crime	crime_rate	spend_rate	ratio	
Iowa::2008	Iowa	2008	41276.36	3002555	8651	0.002881212833736601	0.01374707873794152	4.77128193272454	
Minnesota::2012	Minnesota	2012	2472898.5300000003	5379139	12419	0.002308733795501473	0.4597201392267425	199.12219421853612	
Iowa::2007	Iowa	2007	7750.0	2988046	8970	0.0030019618171875533	0.002593668236700506	0.8639910813823858	
Minnesota::2011	Minnesota	2011	623606.1	5347299	12323	0.0023045279495311558	0.1166207649880809	50.605055587113526	
Iowa::2006	Iowa	2006	141564.23	2982085	8521	0.0028573967542843345	0.04747156100513567	16.613570003520714	
North Dakota::2010	North Dakota	2010	20412.0	674629	1548	0.00229459451046427	0.030256629940307932	13.186046511627907	
North Dakota::2011	North Dakota	2011	103006.84	684740	1699	0.002481233752957327	0.15043204720039724	60.62792230723955	
New Jersey::2007	New Jersey	2007	2495.0	8685920	28544	0.0032862379575220586	2.872464862674305E-4	0.0874089125560538	
California::2008	California	2008	9018128.25	36756666	185329	0.005042051420006374	0.2453467420032056	48.66010311392173	
New Jersey::2006	New Jersey	2006	251703.0	8724560	30550	0.0035016092502086066	0.028849936271857834	8.239050736497544	
Hawaii::2012	Hawaii	2012	100000.0	1392313	3330	0.0023917035896382495	0.07182293061976724	30.03003003003003	
California::2009	California	2009	1.8545193650000002E7	36961664	174934	0.004732849689884092	0.5017413082376379	106.01251700641386	
New Jersey::2009	New Jersey	2009	191640.0	8707739	27113	0.003113667049506192	0.02200800919733584	7.068196068306716	
North Dakota::2012	North Dakota	2012	2375299.27	699628	1712	0.0024470146992401675	3.3950889186824997	1387.4411623831775	
Hawaii::2011	Hawaii	2011	0.0	1378129	3465	0.002514278416606863	0.0	0.0	
California::2006	California	2006	1986115.42	36457549	194483	0.005334505619124313	0.05447748064468075	10.212282924471547	
New Jersey::2008	New Jersey	2008	138704.42	8682661	28351	0.003265243224398603	0.01597487452291412	4.892399562625657	
Hawaii::2010	Hawaii	2010	2536.2	1363359	3603	0.0026427375328141743	0.0018602583765537908	0.7039134054954205	
California::2007	California	2007	2264023.59	36553215	191561	0.005240606058865137	0.06193774172805319	11.81881275416186	
North Dakota::2009	North Dakota	2009	1498.0	646844	1723	0.002663702531058493	0.002315859774536055	0.869413813116657	
Maryland::2010	Maryland	2010	48303.39	5785681	31607	0.005462969700541734	0.008348782105339026	1.5282497548011515	
Iowa::2012	Iowa	2012	383704.64	3074186	8112	0.0026387472976586324	0.12481503721635581	47.30086785009862	
Iowa::2011	Iowa	2011	218619.71	3064097	7883	0.0025726992324329157	0.07134882152882235	27.733059748826587	
Colorado::2006	Colorado	2006	437042.71	4753377	18794	0.003953820620581957	0.09194362450106525	23.25437426838353	
Iowa::2010	Iowa	2010	40142.12	3050202	8191	0.002685395918040838	0.013160479207606579	4.900759370040288	
Colorado::2007	Colorado	2007	40576.0	4861515	17101	0.003517627735387014	0.00834636939308014	2.37272674112625	
Colorado::2008	Colorado	2008	15465.78	4939456	17480	0.0035388512419181383	0.003131069494292489	0.8847700228832952	
Rhode Island::2006	Rhode Island	2006	575646.61	1067610	2460	0.0023042122123247254	0.5391918490834668	234.00268699186992	
Maryland::2012	Maryland	2012	1675700.01	5884563	28055	0.004767558780490582	0.2847620137638088	59.72910390304759	
Maryland::2011	Maryland	2011	843434.44	5839572	28817	0.004934779466714341	0.144434290732266	29.26864142693549	
California::2011	California	2011	1.37004626E7	37683933	154943	0.0041116462021095306	0.3635624391965669	88.42259798764707	
Kansas::2006	Kansas	2006	111999.65	2764075	11960	0.004326944818791097	0.0405197579660465	9.36451923076923	
Hawaii::2009	Hawaii	2009	15572.62	1295178	3550	0.0027409359948979985	0.012023536533202386	4.386653521126761	
California::2012	California	2012	4.011108278E7	38041430	160944	0.004230755783891405	1.0544052308233418	249.22384667959042	
Kansas::2007	Kansas	2007	149078.7	2775997	12730	0.004585739826087708	0.0537027597652303	11.710816967792617	
Hawaii::2008	Hawaii	2008		1288198	3510	0.002724736414743696	0.0	0.0	
Kansas::2008	Kansas	2008	41513.0	2802134	11554	0.004123286038426428	0.014814780449471723	3.592954820841267	
California::2010	California	2010	1.494019301E7	37338198	164133	0.004395846848313355	0.40013160276240434	91.02491887676457	
Hawaii::2007	Hawaii	2007		1283388	3544	0.0027614408113524514	0.0	0.0	
Kansas::2009	Kansas	2009	75062.73	2818747	11460	0.004065636256109541	0.026629821690275855	6.5499764397905755	
Colorado::2009	Colorado	2009	492400.66	5024748	17022	0.003387632573812657	0.09799509547543478	28.927309364352013	
North Dakota::2007	North Dakota	2007	46119.85	639715	1343	0.0020993723767615264	0.07209437014920707	34.34091586001489	
Hawaii::2006	Hawaii	2006		1285498	3608	0.002806694370586341	0.0	0.0	
North Dakota::2008	North Dakota	2008	23767.42	641481	1441	0.0022463642726752624	0.03705085575410651	16.493698820263706	
North Dakota::2006	North Dakota	2006	171861.0	635867	1255	0.001973683175884265	0.27027821855828343	136.9410358565737	
Kentucky::2011	Kentucky	2011	3353751.26	4366814	10465	0.0023964840270274852	0.7680087267284569	320.4731256569517	
Puerto Rico::2010	Puerto Rico	2010	36376.05				36376.05	36376.05	
Kentucky::2012	Kentucky	2012	2.01902189E7	4380415	9752	0.0022262730814317823	4.609202301608409	2070.3669913863823	
Wyoming::2012	Wyoming	2012	1581168.13	576412	1161	0.002014184298730769	2.7431214652019733	1361.9019207579672	
Mississippi::2011	Mississippi	2011	4191.78	2977457	8009	0.0026898793164771145	0.001407838971310081	0.5233836933449869	
Wyoming::2011	Wyoming	2011	577005.99	567356	1245	0.0021943894133489377	1.0170087035300588	463.4586265060241	
Mississippi::2010	Mississippi	2010	2298.0	2970072	7999	0.0026932007035519677	7.73718616922418E-4	0.28728591073884235	
Kentucky::2010	Kentucky	2010	719487.99	4347223	10604	0.002439258349525663	0.16550519492558813	67.85062146359864	
Mississippi::2012	Mississippi	2012	761110.91	2984926	7786	0.0026084398742213374	0.2549848505457087	97.75377729257643	
Puerto Rico::2011	Puerto Rico	2011	3230507.99				3230507.99	3230507.99	
Puerto Rico::2012	Puerto Rico	2012	2.041055113E7				2.041055113E7	2.041055113E7	
Vermont::2008	Vermont	2008	40848.26	621270	854	0.0013746036344906402	0.06574960967051363	47.83168618266979	
Vermont::2007	Vermont	2007	276.0	621254	802	0.0012909373621739256	4.442627331172113E-4	0.34413965087281795	
Kansas::2010	Kansas	2010	165846.17	2859143	10602	0.003708104141695606	0.05800555271282339	15.64291360120732	
Kansas::2011	Kansas	2011	749290.86	2870386	10209	0.00355666450435586	0.26104184593988405	73.39512782838672	
Vermont::2009	Vermont	2009		621760	837	0.0013461785898095729	0.0	0.0	
Kansas::2012	Kansas	2012	343907.91000000003	2885905	10232	0.0035455082547762315	0.11916813270014087	33.61101544175137	
Vermont::2006	Vermont	2006	11928.0	623908	905	0.0014505343736576546	0.019118203324849176	13.18011049723757	
Kentucky::2008	Kentucky	2008	1733065.6099999999	4269245	12690	0.002972422524357351	0.40594194289622637	136.5693940110323	
Kentucky::2009	Kentucky	2009	475952.3	4314113	11000	0.0025497709494396647	0.11032448616899929	43.26839090909091	
Kentucky::2006	Kentucky	2006	2375337.61	4206074	11361	0.0027010937040099626	0.5647398524134383	209.07821582607164	
Kentucky::2007	Kentucky	2007	375029.32	4241474	12329	0.0029067725040870227	0.08841957300693108	30.41847027333928	
Wyoming::2007	Wyoming	2007	34376.71	522830	1344	0.002570625251037622	0.0657512193255934	25.577909226190474	
Wyoming::2006	Wyoming	2006	82406.52	515004	1307	0.0025378443662573496	0.16001141738704944	63.050130068859985	
Texas::2006	Texas	2006	717861.39	23507783	121602	0.005172839990908543	0.030537179537517428	5.903368283416391	
Texas::2007	Texas	2007	823625.15	23904380	122014	0.005104252860772796	0.03445498900201553	6.750251200681889	
Texas::2008	Texas	2008	3015488.2800000003	24326974	123585	0.005080163278836077	0.1239565710063241	24.400115548003402	
Wyoming::2009	Wyoming	2009	828.0	544270	1196	0.0021974387711981187	0.0015213037646756205	0.6923076923076923	
Wyoming::2008	Wyoming	2008	58856.0	532668	1330	0.0024968648388865107	0.11049283981767255	44.252631578947366	
Mississippi::2006	Mississippi	2006	512065.0	2910540	9076	0.003118321686010156	0.17593470627443705	56.41967827236668	
Mississippi::2008	Mississippi	2008	404733.1	2938618	8942	0.003042926981322513	0.1377290617562405	45.26203310221427	
Mississippi::2007	Mississippi	2007	7485.0	2918785	8502	0.00291285586297038	0.0025644232103426597	0.8803810868031051	
Wyoming::2010	Wyoming	2010	145799.68	564554	1117	0.0019785529816456885	0.2582563935425132	130.52791405550582	
Mississippi::2009	Mississippi	2009	32973.06	2951996	8451	0.002862808757193438	0.011169750907521554	3.9016755413560524	
Texas::2012	Texas	2012	4.372415876E7	26059203	106476	0.00408592695640001	1.6778778215128067	410.6480217138134	
Montana::2010	Montana	2010	453922.94	990958	2733	0.002757937268784348	0.4580647615741535	166.08962312477132	
Montana::2012	Montana	2012	6490387.18	1005141	2736	0.0027220061662990565	6.457190762291061	2372.2175365497073	
Wisconsin::2006	Wisconsin	2006	657090.43	5556506	15899	0.002861330483580869	0.11825604615562371	41.329041449147745	
Montana::2011	Montana	2011	183205.92	997667	2755	0.0027614424452247093	0.1836343389126833	66.49942649727768	
Wisconsin::2007	Wisconsin	2007	127915.39	5601640	16330	0.002915217686249027	0.02283534643425854	7.8331530924678505	
Wisconsin::2008	Wisconsin	2008	72795.79	5627967	15507	0.002755346646488865	0.012934651180435136	4.694382536918811	
Wisconsin::2009	Wisconsin	2009	284900.9	5654774	14650	0.0025907313006673653	0.05038236718213673	19.447160409556314	
Texas::2010	Texas	2010	1.133557991E7	25253466	113231	0.004483780563032417	0.44887224232903317	100.11021637184163	
Texas::2011	Texas	2011	6559137.25	25631778	104734	0.004086099684540027	0.2558986446433798	62.626627933622316	
Texas::2009	Texas	2009	4255796.25	24782302	121684	0.004910116905201139	0.17172723704198262	34.9741646395582	
Arkansas::2012	Arkansas	2012	4043698.99	2949131	13835	0.00469121242833906	1.3711493283953817	292.28037513552584	
Arkansas::2011	Arkansas	2011	2260221.12	2938582	14173	0.004823074530504849	0.7691536666324098	159.47372609892048	
Virgin Islands::2012	Virgin Islands	2012	135524.0				135524.0	135524.0	
Arkansas::2010	Arkansas	2010	26544.63	2921588	14711	0.00503527533656354	0.009085685592903585	1.804406906396574	
Georgia::2009	Georgia	2009	4626082.11	9829211	42073	0.004280404602159828	0.4706463326507082	109.9537021367623	
Georgia::2008	Georgia	2008	1807677.26	9685744	47353	0.004888937803848625	0.1866327728670095	38.17450341055477	
Wisconsin::2010	Wisconsin	2010	648161.9299999999	5691659	14167	0.0024890809516170944	0.11387926261921172	45.75153031693372	
Missouri::2006	Missouri	2006	143651.55	5842713	31897	0.005459278934289601	0.02458644639912999	4.503606922281092	
Wisconsin::2011	Wisconsin	2011	2771825.63	5709843	14268	0.002498842787796442	0.48544690808486324	194.26868727221753	
Wisconsin::2012	Wisconsin	2012	5663617.53	5726398	16064	0.002805253843690222	0.9890366562016821	352.56583229581673	
Puerto Rico::2008	Puerto Rico	2008	763268.0				763268.0	763268.0	
Missouri::2008	Missouri	2008	343669.0	5911605	29701	0.005024185479239563	0.058134635179447884	11.570957206828053	
Georgia::2007	Georgia	2007	490224.39	9544750	46917	0.004915477094737945	0.05136063176091569	10.44875823262357	
Missouri::2007	Missouri	2007	40272.0	5878415	32962	0.005607293802836309	0.006850826285656933	1.2217705236332748	
Georgia::2006	Georgia	2006	871817.21	9363941	44754	0.004779397905219608	0.09310366329732321	19.480207579210795	
Vermont::2011	Vermont	2011	96976.0	626592	925	0.001476239722179664	0.1547673765384812	104.83891891891892	
Georgia::2012	Georgia	2012	3.524494003E7	9919945	37591	0.0037894363325603115	3.552937040477543	937.589849432045	
Vermont::2010	Vermont	2010	120.0	625909	820	0.0013100945984160636	1.917211607438142E-4	0.14634146341463414	
Georgia::2011	Georgia	2011	7454506.8100000005	9812460	36762	0.003746461132070857	0.7596980583869897	202.77750965671075	
West Virginia::2007	West Virginia	2007	342052.0	1812035	5016	0.002768158451685536	0.18876677326872826	68.19218500797449	
West Virginia::2006	West Virginia	2006	118401.25	1818470	5113	0.0028117043448613395	0.06511036750675019	23.156903970271856	
Vermont::2012	Vermont	2012	548385.65	626011	893	0.0014264925057227429	0.8760000223638243	614.093673012318	
West Virginia::2009	West Virginia	2009	650795.76	1819777	5554	0.003052022308227876	0.35762390666548705	117.17604609290602	
West Virginia::2008	West Virginia	2008	50042.0	1814468	5006	0.0027589354014510036	0.02757943375138057	9.996404314822213	
Georgia::2010	Georgia	2010	2375664.9	9712157	39068	0.004022587361386353	0.24460734108808166	60.80845960888707	
Montana::2007	Montana	2007	358092.41	957861	3638	0.0037980458542523393	0.37384590248480726	98.43111874656404	
Arkansas::2009	Arkansas	2009	271939.81	2889450	14905	0.005158421152814549	0.09411473117721365	18.244871519624287	
Montana::2006	Montana	2006	144109.39	944632	3564	0.003772897805706349	0.15255611709110004	40.434733445566785	
Arkansas::2008	Arkansas	2008	109329.55	2855390	14649	0.005130297437477892	0.03828883269886075	7.463277356816165	
Montana::2009	Montana	2009	451819.16000000003	974989	2798	0.002869775966703214	0.46340949487635247	161.47932809149393	
Montana::2008	Montana	2008	119656.72	967440	3013	0.0031144050277019763	0.12368386669974366	39.71348157982078	
Arkansas::2007	Arkansas	2007	63998.0	2834797	15226	0.005371107701891881	0.02257586698447896	4.203205044003678	
Arkansas::2006	Arkansas	2006	1369171.71	2810872	15538	0.005527821971260164	0.4870985622966823	88.11762839490282	
